isBadBuy,VehYear,VehicleAge,WheelTypeID,VehOdo,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost,aAuction,aMake,aModel,aTrim,aSubModel,aColor,aTransmission,aWheelType,aNationality,aSize,aTopThreeAmericanName,aPRIMEUNIT,aAUCGUART,aVNZIP1,aVNST
FALSE,0.99751,0.55556,0.5,0.76904,0.12158,0.14792,0.19514,0.21665,0.12183,0.15247,0.17996,0.21402,0.055593,0.12976,0,0.28701,a1,a8,a17,a11,a4,a4,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.25,0.77645,0.33803,0.39206,0.43327,0.44451,0.4229,0.4709,0.49854,0.53239,0.19685,0.21773,0,0.1311,a1,a2,a2,a15,a61,a1,a1,a1,a2,a2,a2,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.7029,0.24887,0.29342,0.33424,0.34584,0.25866,0.32006,0.3533,0.39143,0.19685,0.17374,0,0.16578,a1,a8,a15,a12,a15,a8,a1,a1,a2,a6,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.69201,0.13599,0.1621,0.21203,0.22236,0.14394,0.17439,0.21077,0.23769,0.055593,0.14515,0,0.18312,a1,a8,a63,a12,a48,a4,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.5,0.66743,0.058003,0.077647,0.14102,0.1835,0.058759,0.086627,0.11814,0.13538,0.055593,0.10117,0,0.24086,a1,a18,a64,a30,a62,a13,a1,a2,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.57624,0.22823,0.24911,0.29701,0.31057,0.23369,0.24889,0.28992,0.30378,0.055593,0.20893,0,0.097093,a1,a3,a29,a11,a14,a1,a1,a1,a2,a9,a3,a1,a1,a1,a1
FALSE,0.99552,1,0.5,0.71317,0.075528,0.091647,0.14281,0.15192,0.085382,0.10307,0.14529,0.1593,0.055593,0.11436,0,0.27514,a1,a10,a65,a17,a63,a4,a1,a2,a2,a5,a2,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.70802,0.29598,0.32643,0.42976,0.42074,0.29315,0.31257,0.40842,0.41094,0.20978,0.21333,0,0.079221,a1,a13,a66,a31,a64,a8,a1,a2,a3,a1,a1,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.64062,0.30466,0.33007,0.39411,0.39911,0.25474,0.31577,0.35179,0.38917,0.20978,0.23313,0,0.18525,a1,a2,a42,a22,a40,a4,a1,a1,a2,a6,a2,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.62581,0.087201,0.11265,0.15361,0.16964,0.085773,0.10461,0.15274,0.16236,0.055593,0.11216,0,0.14711,a1,a12,a33,a11,a4,a2,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.55409,0.23932,0.2661,0.32868,0.34073,0.24618,0.26886,0.3324,0.34097,0.20978,0.22213,0,0.16204,a1,a2,a67,a7,a65,a8,a1,a2,a2,a8,a2,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.61722,0.20083,0.22556,0.2727,0.28605,0.21477,0.24309,0.27805,0.30196,0.1911,0.19354,0,0.18525,a1,a8,a68,a12,a66,a4,a1,a1,a2,a6,a4,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.55869,0.10912,0.13411,0.17853,0.20493,0.11483,0.14469,0.17715,0.19984,0.055593,0.14955,0,0.22713,a1,a8,a17,a11,a4,a3,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.7379,0.10327,0.12494,0.17423,0.18635,0.115,0.14062,0.18823,0.20786,0.055593,0.10997,0,0.16578,a1,a2,a69,a3,a4,a2,a1,a1,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.8248,0.082666,0.10337,0.17482,0.21248,0.077291,0.10044,0.14967,0.191,0.055593,0.09457,0,0.17885,a1,a8,a14,a11,a4,a8,a1,a2,a2,a3,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.59919,0.18552,0.2108,0.27515,0.28391,0.15875,0.18639,0.23923,0.26881,0.20978,0.14295,0,0.097093,a1,a8,a22,a27,a52,a4,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.40239,0.15111,0.16878,0.22638,0.24206,0.1468,0.16642,0.22088,0.23538,0.20978,0.13416,0,0.064284,a1,a15,a47,a13,a4,a4,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.73373,0.1129,0.12475,0.1772,0.18521,0.14042,0.15144,0.20896,0.21767,0.055593,0.11876,0,0.096426,a1,a16,a70,a16,a67,a4,a2,a1,a2,a11,a2,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.25,0.6141,0.22224,0.25541,0.29491,0.32103,0.23249,0.27139,0.29747,0.33318,0.20978,0.18034,0,0.26327,a1,a14,a45,a11,a4,a5,a1,a1,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.69997,0.19758,0.21927,0.27045,0.28128,0.20928,0.2308,0.27088,0.28937,0.055593,0.17374,0,0.28701,a1,a8,a17,a12,a48,a7,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.25,0.57507,0.27135,0.32711,0.34982,0.38549,0.33232,0.39803,0.40837,0.45821,0.20978,0.17155,0,0.18818,a1,a2,a12,a3,a13,a8,a1,a1,a2,a5,a2,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.58578,0.086865,0.10282,0.15161,0.16082,0.067046,0.091918,0.13357,0.15345,0.20978,0.096769,0,0.097093,a1,a9,a41,a13,a68,a1,a2,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.25,0.62179,0.27023,0.29241,0.34465,0.35196,0.27946,0.30519,0.3435,0.35412,0.20978,0.16495,0,0.16965,a1,a1,a71,a1,a1,a3,a1,a1,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.61133,0.20004,0.22741,0.26607,0.29044,0.18574,0.21341,0.26494,0.27958,0.19685,0.15175,0,0.16965,a1,a14,a40,a11,a4,a12,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.81507,0.16306,0.18074,0.22669,0.24025,0.15562,0.17741,0.21727,0.24967,0.055593,0.15615,0,0.1227,a1,a13,a72,a31,a64,a8,a1,a2,a3,a1,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.60008,0.2008,0.23245,0.28209,0.29753,0.17538,0.21604,0.24767,0.27556,0.055593,0.18914,0,0.17511,a1,a3,a73,a7,a69,a5,a1,a1,a2,a10,a3,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.46897,0.10467,0.12545,0.1792,0.20455,0.10405,0.12974,0.16968,0.19052,0.055593,0.11436,0,0.10056,a1,a3,a8,a7,a8,a4,a1,a2,a2,a1,a3,a1,a1,a1,a1
TRUE,0.99652,0.77778,1,0.51049,0.096803,0.12624,0.15921,0.18109,0.096803,0.12624,0.15921,0.18294,0.19685,0.11216,0,0.19592,a1,a9,a74,a32,a70,a8,a1,a3,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.74343,0.1419,0.16818,0.20834,0.22113,0.112,0.13451,0.16965,0.18762,0.055593,0.13856,0,0.079221,a1,a4,a6,a5,a6,a4,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.55892,0.19881,0.21875,0.32728,0.35003,0.19985,0.21932,0.33122,0.35695,0.19685,0.18694,0,0.084022,a1,a16,a49,a33,a71,a1,a1,a1,a2,a11,a2,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.59519,0.083254,0.10844,0.14836,0.16718,0.078691,0.10418,0.139,0.16587,0.055593,0.090171,0,0.15004,a1,a3,a8,a7,a8,a8,a1,a1,a2,a1,a3,a1,a1,a1,a1
TRUE,0.99652,0.77778,0.25,0.55786,0.087593,0.11541,0.14806,0.16692,0.081238,0.10095,0.15215,0.16677,0.19685,0.11656,0,0.17605,a1,a3,a5,a7,a72,a12,a1,a1,a2,a3,a3,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.63939,0.22474,0.26726,0.28501,0.30857,0.16119,0.20804,0.24023,0.30444,0.19685,0.15692,0,0.13844,a1,a1,a1,a34,a73,a7,a2,a1,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.20637,0.12107,0.14667,0.20113,0.23683,0.11659,0.14029,0.201,0.23749,0.19685,0.13636,0,0.061616,a1,a15,a47,a13,a4,a2,a2,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.43669,0.15845,0.17982,0.22702,0.2341,0.14358,0.16243,0.20896,0.23214,0.19685,0.12316,0,0.067351,a1,a15,a75,a13,a4,a4,a1,a2,a1,a3,a1,a1,a1,a1,a1
TRUE,0.99751,0.55556,0.5,0.52329,0.13129,0.15725,0.19161,0.22135,0.12149,0.15166,0.18859,0.22096,0.19685,0.13636,0,0.22713,a1,a8,a17,a11,a4,a2,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.79122,0.24159,0.26566,0.29655,0.29791,0.22084,0.24388,0.26942,0.28903,0.055593,0.21553,0,0.19965,a1,a3,a53,a35,a74,a2,a1,a1,a2,a7,a3,a1,a1,a1,a1
TRUE,0.99552,1,0.25,0.54769,0.1335,0.16281,0.2056,0.22448,0.14554,0.17789,0.21082,0.22719,0.055593,0.18254,0,0.16311,a1,a3,a53,a35,a75,a1,a1,a1,a2,a7,a3,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.51324,0.1267,0.15144,0.20837,0.22901,0.12446,0.1525,0.20328,0.23647,0.055593,0.16715,0,0.067351,a1,a2,a2,a2,a76,a1,a1,a1,a2,a2,a2,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.38341,0.17166,0.19366,0.24765,0.25982,0.17463,0.19716,0.24514,0.25009,0.19685,0.13856,0,0.064284,a1,a5,a7,a6,a7,a4,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.38469,0.11752,0.14108,0.20307,0.22578,0.099015,0.12447,0.17572,0.18504,0.19685,0.13416,0,0.11123,a1,a10,a76,a11,a4,a4,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99552,1,0.25,0.71932,0.077039,0.095852,0.13887,0.15602,0.067801,0.091755,0.12784,0.15121,0.055593,0.11216,0,0.71913,a1,a18,a77,a30,a77,a6,a1,a1,a2,a5,a4,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.25,0.79964,0.13812,0.1656,0.20888,0.22889,0.13188,0.16547,0.20041,0.21672,0.055593,0.14076,0,0.2574,a1,a3,a78,a26,a78,a4,a1,a1,a2,a11,a3,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.58907,0.20018,0.20554,0.26456,0.25843,0.18484,0.21807,0.25962,0.27553,0.19685,0.16055,0,0.097093,a1,a5,a79,a6,a4,a4,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.75853,0.10265,0.12412,0.19903,0.23393,0.095319,0.12355,0.16699,0.19137,0.055593,0.10117,0,0.16578,a1,a10,a76,a17,a4,a12,a1,a1,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99552,1,0.25,0.74677,0.098147,0.1149,0.15635,0.18345,0.092128,0.11894,0.13946,0.16962,0.055593,0.12756,0,0.15377,a1,a3,a29,a11,a14,a8,a1,a1,a2,a9,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.31233,0.1844,0.20606,0.27577,0.29955,0.16136,0.20049,0.22574,0.24405,0.19685,0.13856,0,0.077621,a1,a9,a41,a13,a79,a5,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.69815,0.087397,0.10581,0.14974,0.16402,0.076899,0.097425,0.14923,0.16697,0.055593,0.090171,0,0.096426,a1,a2,a4,a7,a4,a1,a1,a2,a2,a3,a2,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.80667,0.1646,0.19927,0.23971,0.26489,0.17213,0.20812,0.24675,0.28294,0.055593,0.14515,0,0.2366,a1,a3,a9,a7,a8,a12,a1,a1,a2,a4,a3,a1,a1,a1,a1
TRUE,0.99851,0.33333,0.5,0.63917,0.17527,0.19545,0.24281,0.25548,0.16956,0.19084,0.24063,0.2552,0.19685,0.14076,0,0.18525,a1,a10,a60,a25,a4,a4,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.58922,0.15145,0.17111,0.21794,0.22718,0.13445,0.15513,0.21315,0.22361,0.19685,0.14515,0,0.071086,a1,a15,a47,a13,a4,a2,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.56032,0.24425,0.27383,0.30177,0.33689,0.22711,0.26417,0.28741,0.32181,0.055593,0.22873,0,0.16204,a1,a10,a28,a25,a4,a4,a1,a1,a2,a8,a2,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.25,0.65232,0.13048,0.15372,0.20258,0.21867,0.13636,0.16444,0.20484,0.22678,0.055593,0.15615,0,0.1159,a1,a3,a80,a36,a80,a14,a2,a1,a2,a12,a3,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.51234,0.076535,0.1025,0.15417,0.16711,0.095907,0.11403,0.16492,0.18053,0.19685,0.13416,0,0.1227,a1,a3,a5,a37,a81,a7,a1,a1,a2,a3,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.54574,0.19156,0.21284,0.25645,0.26378,0.18762,0.21284,0.27267,0.30376,0.19685,0.15615,0,0.1231,a1,a14,a81,a11,a8,a1,a1,a2,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.40353,0.24013,0.27532,0.32991,0.34586,0.25251,0.30299,0.3391,0.36574,0.19685,0.25732,0,0.092425,a1,a2,a2,a15,a2,a2,a1,a1,a2,a2,a2,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.50897,0.11352,0.13324,0.17894,0.19758,0.11133,0.14176,0.17984,0.20851,0.055593,0.14295,0,0.24006,a1,a8,a20,a12,a82,a6,a1,a1,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.56485,0.22636,0.25663,0.31254,0.32337,0.22759,0.26981,0.30264,0.33449,0.19685,0.23093,0,0.16204,a1,a2,a42,a15,a83,a2,a1,a2,a2,a6,a2,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.25,0.65018,0.1339,0.16105,0.2034,0.228,0.13809,0.16729,0.20775,0.22702,0.19685,0.14515,0,0.22526,a1,a3,a78,a26,a78,a8,a1,a1,a2,a11,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.73491,0.13639,0.16273,0.2064,0.22559,0.12972,0.16238,0.20241,0.22812,0.19685,0.10117,0,0.1311,a1,a3,a8,a7,a8,a12,a1,a1,a2,a1,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.75789,0.20931,0.23112,0.27093,0.2868,0.19078,0.21984,0.26126,0.28243,0.19685,0.15835,0,0.28701,a1,a8,a17,a12,a48,a4,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.80209,0.17132,0.20161,0.26088,0.28338,0.16153,0.18435,0.24069,0.2579,0.19685,0.16935,0,0.21886,a1,a6,a82,a9,a17,a7,a1,a1,a2,a6,a4,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.84016,0.10263,0.13362,0.15699,0.18116,0.080595,0.10505,0.16221,0.17281,0.055593,0.10117,0,0.27661,a1,a9,a74,a32,a70,a2,a1,a2,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.63712,0.09224,0.11349,0.16279,0.17034,0.08247,0.11118,0.15466,0.17259,0.055593,0.090171,0,0.1227,a1,a12,a83,a18,a41,a2,a1,a2,a1,a3,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.41092,0.16195,0.19447,0.22843,0.25548,0.1356,0.16862,0.2141,0.23633,0.19685,0.17155,0,0.18645,a1,a8,a84,a11,a84,a6,a1,a2,a2,a5,a4,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.54511,0.092632,0.12214,0.15972,0.17945,0.069733,0.0901,0.13498,0.1507,0.055593,0.10117,0,0.16204,a1,a2,a3,a7,a8,a4,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.55363,0.10058,0.12643,0.21157,0.25852,0.094844,0.11739,0.16551,0.17997,0.19685,0.10997,0,0.071086,a1,a12,a85,a18,a4,a2,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.76071,0.13636,0.15871,0.19887,0.2234,0.13087,0.15557,0.1998,0.20978,0.055593,0.12536,0,0.15377,a1,a3,a29,a11,a14,a4,a1,a1,a2,a9,a3,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.71004,0.11242,0.13134,0.18009,0.19936,0.10498,0.12442,0.16865,0.19629,0.055593,0.12316,0,0.079221,a1,a12,a85,a18,a4,a1,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.7325,0.15475,0.17868,0.21673,0.23897,0.14047,0.16373,0.2142,0.22461,0.055593,0.12976,0,0.11376,a1,a8,a52,a12,a48,a1,a1,a2,a2,a3,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.45035,0.1078,0.13204,0.17748,0.20332,0.10123,0.13147,0.17638,0.19237,0.055593,0.12316,0,0.10056,a1,a3,a8,a7,a8,a4,a1,a2,a2,a1,a3,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.43116,0.17549,0.19727,0.24061,0.25481,0.17272,0.19263,0.2403,0.25659,0.19685,0.14515,0,0.13003,a1,a10,a60,a11,a4,a4,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.25,0.8018,0.10473,0.12692,0.16295,0.18394,0.09294,0.11984,0.15573,0.18075,0.055593,0.10337,0,0.16124,a1,a9,a41,a13,a79,a3,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.39753,0.15539,0.18175,0.22185,0.23695,0.14361,0.16617,0.21285,0.2298,0.19685,0.14295,0,0.13003,a1,a10,a60,a11,a4,a1,a1,a2,a2,a1,a2,a1,a1,a1,a1
TRUE,0.99701,0.66667,0.5,0.54435,0.17404,0.21072,0.25819,0.28458,0.14862,0.18161,0.22986,0.27583,0.19666,0.18254,0,0.13604,a1,a8,a86,a12,a85,a7,a1,a2,a2,a2,a4,a1,a1,a1,a1
TRUE,0.99701,0.66667,0.25,0.68263,0.18762,0.21457,0.25046,0.26677,0.18641,0.21599,0.25939,0.27656,0.19666,0.18254,0,0.15404,a1,a3,a27,a26,a86,a4,a1,a1,a2,a6,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.55703,0.19243,0.21878,0.2574,0.27679,0.18574,0.21341,0.26494,0.27958,0.19666,0.16275,0,0.14911,a1,a14,a40,a11,a4,a4,a1,a1,a2,a1,a4,a1,a1,a1,a1
TRUE,0.99701,0.66667,0.5,0.52302,0.11746,0.13709,0.18263,0.195,0.098931,0.1238,0.17907,0.22003,0.19666,0.12976,0,0.16204,a1,a10,a60,a11,a4,a1,a1,a2,a2,a1,a2,a1,a1,a1,a1
TRUE,0.99602,0.88889,0.25,0.63711,0.13611,0.16864,0.21853,0.24413,0.15397,0.19368,0.21868,0.2429,0.19666,0.12976,0,0.30328,a1,a19,a87,a11,a4,a2,a1,a1,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.61542,0.24794,0.27741,0.32045,0.33296,0.22437,0.2461,0.29396,0.31131,0.055593,0.17594,0,0.075887,a1,a4,a88,a12,a87,a2,a1,a1,a1,a6,a1,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.52309,0.11746,0.13709,0.18263,0.195,0.090756,0.11341,0.17236,0.19018,0.19666,0.13856,0,0.16204,a1,a10,a60,a11,a4,a8,a1,a1,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.57636,0.13068,0.15025,0.19739,0.21004,0.099826,0.12955,0.16865,0.20111,0.19666,0.13196,0,0.11003,a1,a3,a8,a8,a88,a4,a1,a1,a2,a1,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.76938,0.21855,0.26289,0.28605,0.31611,0.20517,0.2518,0.28841,0.32646,0.055593,0.16935,0,0.21779,a1,a3,a9,a8,a9,a2,a1,a1,a2,a4,a3,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.31478,0.14045,0.1675,0.20422,0.21274,0.16035,0.18191,0.22057,0.2318,0.055593,0.14295,0,0.061616,a1,a5,a7,a6,a4,a8,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.50833,0.12166,0.15538,0.18795,0.21525,0.10601,0.13316,0.19775,0.2439,0.19666,0.12756,0,0.10056,a1,a3,a8,a7,a89,a7,a1,a1,a2,a1,a3,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.62732,0.19526,0.23479,0.28431,0.29989,0.21578,0.24439,0.29061,0.30999,0.055593,0.20673,0,0.18525,a1,a2,a67,a7,a90,a7,a1,a1,a2,a8,a2,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.68283,0.31605,0.35807,0.36617,0.39504,0.28377,0.3365,0.34273,0.37475,0.19666,0.19134,0,0.18525,a1,a10,a36,a25,a91,a4,a1,a1,a2,a10,a2,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.25,0.76624,0.085689,0.11612,0.14191,0.17844,0.075584,0.098538,0.13465,0.16115,0.055593,0.085773,0,0.3617,a1,a8,a63,a12,a48,a2,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.5,0.50554,0.15556,0.18139,0.21863,0.24126,0.14501,0.1655,0.21576,0.22924,0.055593,0.13856,0,0.14484,a1,a10,a60,a11,a4,a1,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.82118,0.17925,0.21761,0.25358,0.27865,0.16164,0.18788,0.25714,0.29351,0.19685,0.12316,0,0.19805,a1,a5,a89,a13,a4,a8,a1,a1,a1,a4,a1,a1,a1,a1,a1
FALSE,0.999,0.22222,0.5,0.43765,0.21872,0.22415,0.28444,0.27882,0.22003,0.2366,0.30384,0.3079,0.19685,0.16495,0,0.10056,a1,a2,a34,a7,a72,a1,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.76767,0.14672,0.17762,0.2196,0.22757,0.14607,0.17274,0.22828,0.24283,0.22026,0.12756,0,0.16578,a1,a3,a5,a38,a92,a1,a1,a1,a2,a3,a3,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.58799,0.063518,0.081608,0.13442,0.14406,0.059095,0.077539,0.11942,0.13984,0.22026,0.06158,0,0.15004,a1,a12,a83,a30,a93,a7,a1,a2,a1,a3,a1,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.25,0.50454,0.22916,0.2614,0.28882,0.31064,0.21793,0.25752,0.28877,0.32195,0.22026,0.18254,0,0.20005,a1,a8,a17,a27,a94,a4,a1,a1,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.68515,0.20766,0.23549,0.27909,0.28837,0.19086,0.22098,0.26883,0.28771,0.22026,0.15395,0,0.1227,a1,a2,a34,a11,a72,a5,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.69917,0.24682,0.28658,0.3129,0.33665,0.2265,0.26335,0.29793,0.3278,0.19685,0.20893,0,0.14844,a1,a3,a53,a26,a49,a8,a1,a1,a2,a7,a3,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.25,0.81242,0.13322,0.16503,0.19652,0.21983,0.12497,0.15589,0.20407,0.21843,0.19685,0.12976,0,0.19805,a1,a8,a63,a12,a48,a12,a1,a1,a2,a1,a4,a1,a1,a1,a1
FALSE,0.99602,0.88889,0.25,0.75075,0.2211,0.25106,0.2879,0.31604,0.19545,0.21392,0.24849,0.25883,0.19685,0.24412,0,0.22313,a1,a8,a30,a13,a26,a4,a1,a1,a2,a2,a4,a1,a1,a1,a1
FALSE,0.99851,0.33333,0.5,0.5299,0.20564,0.23232,0.27802,0.28711,0.20209,0.22214,0.28196,0.29,0.22026,0.15912,0,0.071086,a1,a12,a85,a18,a4,a5,a1,a2,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99701,0.66667,0.5,0.68558,0.1138,0.13232,0.17339,0.18733,0.079895,0.10301,0.15258,0.17841,0.19685,0.13416,0,0.18525,a1,a10,a60,a11,a4,a2,a1,a2,a2,a1,a2,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.80279,0.09098,0.11623,0.15765,0.1741,0.088685,0.11395,0.15983,0.17298,0.19685,0.11656,0,0.35356,a1,a8,a17,a11,a4,a2,a1,a2,a2,a4,a4,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.51679,0.19652,0.21859,0.27531,0.2942,0.19016,0.20985,0.25494,0.26338,0.22026,0.17451,0,0.10056,a1,a12,a90,a30,a95,a2,a1,a1,a1,a11,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.64907,0.17535,0.20285,0.24667,0.26349,0.15495,0.20435,0.23907,0.26706,0.19666,0.16275,0,0.13844,a1,a1,a1,a34,a73,a4,a2,a1,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99652,0.77778,0.5,0.58501,0.13485,0.15942,0.20246,0.21539,0.12533,0.15185,0.19621,0.22507,0.19666,0.16055,0,0.12403,a1,a7,a13,a11,a96,a12,a1,a2,a3,a1,a1,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.25,0.43542,0.15083,0.17298,0.22787,0.24223,0.16049,0.20871,0.24117,0.27773,0.19685,0.16055,0,0.1227,a1,a2,a50,a2,a97,a8,a1,a1,a2,a12,a2,a1,a1,a1,a1
FALSE,0.99751,0.55556,0.5,0.50511,0.17135,0.20218,0.23263,0.25799,0.15565,0.1958,0.23902,0.27361,0.19666,0.15835,0,0.21112,a1,a8,a84,a12,a98,a12,a1,a2,a2,a5,a4,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.75,0.64874,0.21939,0.24884,0.2838,0.30681,0.20531,0.24382,0.27851,0.30605,0.19666,0.13856,0,0.075887,a1,a20,a91,a11,a72,a8,a2,a4,a1,a1,a1,a1,a1,a1,a1
FALSE,0.99801,0.44444,0.25,0.63837,0.14322,0.16653,0.20118,0.22738,0.13493,0.16107,0.20681,0.22486,0.19685,0.12096,0,0.15404,a1,a2,a69,a3,a4,a12,a1,a1,a2,a1,a2,a1,a1,a1,a1
